1490
4229	4337
3552	4060
2990	4455
565	4166
4040	4135
4184	4336
3171	4298
4326	4521
191	4040
4074	4388
4083	4087
1434	1544
994	4170
166	4040
4238	4312
2580	4045
1738	4166
4078	4473
4158	4325
4067	4393
4119	4437
106	4053
4202	4283
4209	4549
4086	4264
55	4040
3281	4251
50	4119
4078	4368
4363	4515
3110	4285
4053	4430
3067	4041
4131	4158
4152	4569
4329	4501
4195	4340
3854	4316
2163	4235
2287	4288
4042	4126
4067	4124
4369	4486
321	4105
3215	4523
4079	4093
380	4088
2146	4054
4297	4453
4058	4258
1492	4294
3227	4041
4048	4054
4193	4478
4198	4309
4364	4462
641	4081
295	4143
4043	4066
4050	4208
4185	4331
4076	4218
4141	4525
4192	4242
2835	4363
4154	4324
4234	4236
384	4047
565	4331
4079	4242
4201	4523
1342	4042
4082	4356
4093	4221
1595	4433
2012	4293
4049	4179
3671	4181
4244	4289
28	4056
1739	4050
4067	4280
4195	4253
3802	4465
4301	4456
919	4047
4093	4209
4044	4278
2114	4204
4018	4165
4215	4402
3658	4291
4221	4480
4052	4091
3978	4147
4285	4407
1239	4184
4045	4424
4180	4337
2388	4160
426	4404
4039	4554
4102	4266
1697	4345
4319	4409
1875	4254
4044	4126
4107	4118
2835	4061
4167	4515
1484	4174
2961	4320
1514	4209
1933	2360
4301	4345
4395	4511
3632	4316
2295	4048
2772	4193
2285	4087
3317	4052
1116	4093
4224	4511
2788	4041
4103	4548
4109	4553
2882	2968
850	4110
106	4040
2772	4131
3741	4187
4094	4350
1308	4097
371	4238
3288	4353
161	4211
1873	4042
4153	4406
4073	4523
722	4358
4065	4297
410	4539
2522	4087
3393	4324
4154	4300
4382	4569
442	4238
3083	4512
324	4329
2762	4468
4377	4424
3170	4154
145	4040
4269	4383
4187	4398
3855	4284
4040	4470
4163	4327
541	4217
4218	4367
1116	4242
4042	4202
2893	3389
767	4072
4132	4441
3093	4269
1906	4196
121	4119
1198	4369
125	4040
2277	4049
3621	4113
3991	4391
4047	4060
4048	4528
4058	4076
4070	4225
2572	4039
4112	4456
3043	4359
4045	4537
3556	4113
10	4040
461	4047
667	4559
4318	4344
1509	4549
3485	4176
4134	4359
4134	4526
854	4409
4146	4331
4463	4481
3491	4147
4132	4571
3289	4526
331	4135
1063	4042
3588	3827
1063	4268
4180	4346
2096	4421
3124	3393
3618	4060
4242	4245
931	4166
4298	4562
3591	4487
4399	4406
2388	4039
2576	4246
4077	4450
375	4362
950	1445
4075	4450
3296	4134
3671	4472
1982	4099
3909	4171
4087	4218
4339	4364
4131	4427
4227	4393
696	778
3352	4394
4093	4180
4182	4245
4341	4381
3041	4041
4042	4366
4152	4310
4242	4480
4406	4562
4202	4252
2096	4045
3859	4060
4134	4455
985	4042
4090	4190
799	4072
2772	3319
4139	4228
1068	4337
4323	4380
4228	4370
611	4146
4044	4559
4323	4526
2903	4064
3485	4244
4085	4152
4060	4297
1365	4070
2681	4363
4093	4364
4126	4189
4331	4448
4089	4521
2641	4039
4221	4245
4154	4251
1767	4062
2918	4164
1490	4166
3288	4063
1492	4544
3088	4407
4478	4526
1558	4042
4290	4335
2816	4276
3913	4155
4216	4351
2186	4099
4322	4553
4046	4369
4159	4421
50	331
1656	3165
2096	4159
1906	4124
4048	4497
4106	4336
610	4047
4352	4411
4070	4215
2891	4363
4042	4231
4105	4119
4308	4363
74	4040
4227	4346
1489	4327
4244	4472
4369	4536
108	4213
4062	4469
318	4430
1592	4471
244	282
4062	4111
3631	3792
4042	4536
4083	4429
4215	4336
3043	4153
2576	4076
86	4105
458	4312
1764	4313
1965	2114
4066	4504
4119	4356
4225	4417
2429	4235
3109	4394
4131	4193
3045	4041
4084	4100
2469	4226
2987	3163
1186	4042
2383	4288
4057	4495
2285	4246
2740	4183
4069	4109
1674	4286
4095	4252
4450	4515
1395	4042
2330	4145
4155	4474
3796	4250
4058	4100
2274	4389
2496	4389
4139	4188
341	4508
4071	4417
4039	4048
4182	4236
4092	4107
4225	4550
3954	4543
4159	4360
4066	4077
4047	4404
4329	4540
4424	4435
3024	3160
4126	4375
440	4148
4409	4564
950	4057
324	4430
2186	4522
2571	4262
4102	4350
4092	4331
2136	4554
4298	4395
3328	4407
4224	4348
2119	2618
704	4319
1068	4346
4050	4544
4459	4478
4054	4529
3009	4201
3763	4532
4448	4469
3217	4300
4164	4325
1772	4071
845	4319
2432	4096
4255	4386
1365	4274
4048	4215
4227	4563
4083	4246
4200	4460
845	4261
934	4346
4283	4486
2383	4267
4195	4234
988	4231
3404	4193
4233	4285
1141	4068
4394	4524
341	4540
2114	4139
4229	4457
221	4475
4157	4376
4230	4399
3202	4066
4252	4486
1308	1759
4244	4334
4289	4376
985	1840
4405	4532
2762	4323
4136	4508
3763	4104
4166	4469
3543	4060
318	4119
4129	4461
3016	4109
4154	4285
4050	4254
4195	4250
487	4126
4126	4236
1509	4536
4044	4448
4045	4360
146	4178
4131	4525
3996	4028
4141	4427
4153	4325
160	4082
2429	2489
826	4358
46	4105
1595	4231
4041	4064
4251	4570
1713	4101
4123	4156
2762	4154
685	4378
4042	4229
2310	4039
1690	4097
4041	4269
3124	4478
2891	4450
2987	4481
3561	4257
1147	4062
4203	4251
940	4236
4073	4407
1068	4330
4231	4413
4079	4327
2015	4039
208	4213
3785	4155
4081	4311
4233	4300
1092	4379
4072	4464
4187	4551
285	4329
1451	4067
4039	4293
192	4056
1772	4480
3215	4073
4440	4551
2571	4045
461	4331
4466	4522
4079	4364
4299	4363
4116	4564
2182	2452
2858	4193
3373	4523
4044	4428
4070	4274
37	4040
1039	4336
4324	4326
4349	4451
1397	4047
2252	4039
3631	4171
1433	4200
2883	4158
4113	4506
257	4211
384	552
4111	4210
4117	4434
2016	4039
4135	4475
4040	4321
4335	4529
4110	4447
4343	4471
4516	4557
4203	4553
4145	4227
4083	4441
4114	4181
285	4040
3445	4060
4159	4262
4288	4357
2310	4235
1592	4111
121	4430
4325	4390
1365	4283
4213	4475
4394	4395
4312	4461
512	4173
2681	4061
344	4127
1481	4408
1881	4216
4073	4394
4125	4298
4136	4178
4523	4524
1700	4071
4063	4511
4277	4291
2733	4407
3112	4131
4318	4504
4259	4501
812	4341
75	4211
1295	4042
4180	4563
446	4331
4153	4353
4073	4269
919	4111
4079	4106
4344	4509
2572	4045
4224	4328
4193	4399
2918	4323
4076	4554
691	4086
3878	4168
596	4274
4095	4283
710	4381
157	4040
4160	4502
4520	4562
4100	4466
4315	4320
4073	4167
1451	4327
3292	4089
3875	4060
4137	4202
596	4120
60	4138
4265	4422
4231	4393
3092	4350
411	4256
4390	4515
4109	4300
4041	4481
4053	4329
1840	4097
3163	4066
4067	4196
4093	4192
2908	4308
3903	4487
4205	4329
4095	4469
4407	4526
1797	4070
3544	3808
2618	4436
926	4174
4283	4536
574	596
813	4358
4138	4205
3391	4524
3620	4284
4229	4346
4196	4355
3724	4507
3429	4055
1852	4457
1924	4039
1767	4462
4042	4556
4050	4458
4254	4426
3644	4376
4292	4433
1084	4369
2975	4232
2048	4045
4227	4301
4268	4283
4070	4373
1151	4263
4042	4365
648	4146
4063	4328
4079	4448
641	4331
4093	4242
1152	4170
4093	4170
2569	4039
4254	4313
4090	4108
4163	4355
3374	4325
1575	4093
4285	4525
4449	4481
2468	2572
285	4053
2048	4132
4269	4384
4141	4158
4073	4535
2252	4045
2441	4039
1509	4202
4185	4539
4229	4330
4072	4416
2175	4335
3585	4117
4200	4252
1434	4518
176	4119
1234	4413
4327	4332
4104	4152
1287	4184
3480	3491
1397	4469
1656	4230
2618	4054
4047	4410
3603	4195
3905	4117
1134	4068
3163	4318
3905	4206
4263	4460
4060	4361
2136	2576
2772	4427
4060	4487
4299	4450
2547	4198
4069	4197
4100	4198
3878	3903
4075	4515
989	4313
1802	4042
4158	4353
4085	4195
4066	4233
1840	4338
2016	4342
124	4403
2855	4073
458	4047
4075	4232
4163	4170
1509	4486
4041	4525
4154	4224
1489	4231
3254	4570
3492	4195
1034	4563
2714	4271
3112	4407
4053	4119
3944	4155
4082	4205
4201	4230
4203	4324
4205	4243
2572	4159
2852	4066
2571	4039
2305	4100
4162	4472
4148	4392
1881	4366
4070	4480
596	1233
3373	4069
3621	4244
4346	4351
926	1151
4129	4189
3409	4158
3996	4175
2641	4045
4045	4159
4276	4511
4358	4409
1463	4274
3573	4291
4065	4487
4532	4558
4167	4523
4354	4547
1756	4236
4039	4288
4139	4335
4077	4515
1223	4330
1239	4227
4074	4403
4164	4276
4326	4353
2070	4139
1881	4327
4219	4367
4164	4511
4145	4555
4528	4557
4005	4165
4267	4386
4359	4468
2310	4045
2443	4191
1445	4200
4096	4435
4253	4291
4071	4252
4245	4351
2251	4335
4420	4456
1481	4311
1772	4498
3748	4060
2834	4156
803	4447
1196	4048
4052	4308
461	4312
3170	4134
4071	4122
4309	4441
3763	4425
596	620
4093	4467
4060	4257
2163	4039
4103	4309
4372	4526
4365	4417
1091	4274
4402	4480
2429	4100
285	4138
624	4044
4114	4397
4108	4151
2618	4045
4492	4512
1711	4242
4273	4429
4041	4457
4129	4393
4387	4526
4456	4503
4326	4524
844	4072
4193	4323
3334	4525
4379	4556
4109	4201
4085	4289
4065	4257
4319	4381
4207	4476
3494	4257
4107	4270
4456	4495
2415	4048
4042	4170
4205	4430
235	4119
1805	4346
1084	4071
593	4047
4211	4437
4212	4312
1053	4330
4261	4476
2287	4533
4047	4248
4227	4330
4426	4471
2969	4043
4057	4236
4095	4373
2468	4377
3415	4041
4040	4259
4041	4523
3724	4115
4269	4286
138	4040
295	4213
482	4278
4333	4351
4003	4165
2456	4049
4264	4564
512	4092
934	4174
2166	4039
1930	4049
3666	4060
4121	4431
2239	4145
2316	4179
461	4392
4136	4501
4145	4255
4073	4372
1797	4225
4100	4211
3109	4073
4166	4238
4052	4350
60	4119
1134	4078
4150	4503
2415	2432
4341	4409
4254	4410
4384	4390
2360	4059
4168	4396
4328	4523
4170	4327
4203	4459
4229	4563
541	4148
10	4329
2970	4158
4221	4333
3164	4041
4149	4473
1887	4120
4153	4456
4152	4398
4242	4373
4454	4522
1152	4210
4137	4268
4227	4495
4137	4556
4363	4481
106	4329
4095	4225
4174	4480
1674	4042
4109	4517
1219	4336
4032	4391
641	1300
